"MGS"	"meanTE.IBDHC"	"stdevTE.IBDHC"	"IBDHC"	"meanTE.CDHC"	"stdevTE.CDHC"	"CDHC"	"meanTE.UCHC"	"stdevTE.UCHC"	"UCHC"	"meanTE.CDUC"	"stdevTE.CDUC"	"CDUC"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc;Leuconostoc mesenteroides;MGS.834"	1.1706868149825e-15	7.93628763823765e-16	"non-sig"	3.46992008760883e-15	3.31255687593196e-15	"non-sig"	-2.91396082833773e-15	1.61020066351823e-15	"non-sig"	8.53807628667038e-16	2.18747359975483e-15	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;CAG-1427;CAG-1427 sp000434775;MGS.171"	4.35514181770278e-09	1.2175215213412e-15	"non-sig"	2.64375815236249e-08	1.95553881460969e-15	"non-sig"	1.83507866370593e-11	2.20537003445644e-15	"non-sig"	-6.29615073225277e-16	1.93346510084117e-15	"non-sig"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Mailhella;Mailhella merdigallinarum;MGS.294"	2.15317289209574e-12	4.69104664775011e-12	"non-sig"	2.57853253715227e-10	1.75118534088565e-10	"non-sig"	-1.72864420749727e-15	1.34412777817391e-15	"non-sig"	-1.86368089700626e-06	2.95287111601421e-06	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Alloprevotella;Alloprevotella timonensis;MGS.304"	3.69894021047833e-15	1.12226632197587e-15	"non-sig"	1.87327400037117e-13	1.63216135876137e-15	"non-sig"	-9.8037317503344e-17	1.25836957624479e-15	"non-sig"	-6.21648548825093e-16	1.76224901666615e-15	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Coprobacteraceae;Coprobacter;Coprobacter secundus;MGS.684"	1.04539726087134e-09	1.14868105199843e-09	"non-sig"	1.30914675617027e-05	3.68434026993517e-06	"non-sig"	8.85252150731042e-10	1.44821075660586e-09	"non-sig"	-2.19198426837481e-14	1.11213581119279e-14	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-303;CAG-303 sp000437755;MGS.211"	2.60170271982789e-05	4.23115478398231e-05	"non-sig"	5.05489343511154e-05	4.43608332392657e-05	"non-sig"	3.34010219108639e-06	6.06731719831033e-06	"non-sig"	1.56312538307408e-05	1.53833645445613e-05	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Alangreenwoodia;Alangreenwoodia sp905206455;MGS.545"	7.89886149976356e-16	1.53046746725304e-30	"non-sig"	-7.24682433273403e-08	9.11995641767978e-08	"non-sig"	1.6255517306787e-05	1.42383363511624e-05	"non-sig"	-0.0231445291202434	0.0106997612312977	"non-sig"
"Bacteria;Firmicutes;Bacilli;RF39;UBA660;CAG-417;CAG-417 sp000432835;MGS.759"	0.518720724143871	0.183237388907804	"variable"	0.650205549378595	0.0298359142696242	"variable"	0.370155695621207	0.1657776146034	"variable"	1.55937258009269e-05	1.36146333840698e-05	"non-sig"
"Bacteria;Cyanobacteria;Vampirovibrionia;Gastranaerophilales;Gastranaerophilaceae;Limenecus;Limenecus avicola;MGS.66"	4.59222429211289e-15	5.53638245114392e-15	"non-sig"	-1.81124187945973e-13	2.91751123983052e-11	"non-sig"	1.69933265085809e-14	9.65845680295048e-16	"non-sig"	-1.23032011785758e-05	1.78125985931241e-05	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Fimivivens;Fimivivens sp900113995;MGS.1419"	2.18318209768997e-06	2.49109084083171e-06	"non-sig"	4.04338055492907e-06	6.16642341985216e-06	"non-sig"	-1.40645527549532e-10	4.58353016942536e-10	"non-sig"	1.88532404470481e-10	5.80207279802481e-10	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;Copromorpha;Copromorpha sp900545775;MGS.199"	-8.81058147693472e-12	1.57039581619867e-15	"non-sig"	1.38282940855927e-05	2.4485559112374e-15	"non-sig"	-2.90769419909076e-10	1.70884755643661e-15	"non-sig"	-6.86034187449999e-15	5.17642695943035e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A hydrogenotrophica;MGS.163"	-9.04616089941972e-12	2.70029615522378e-11	"non-sig"	2.91310883298795e-16	4.85211561146856e-15	"non-sig"	-5.76529975694701e-15	2.16728036103753e-15	"non-sig"	0.151104778018765	0.00566850082057609	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1312;UMGS1312 sp900550625;MGS.29"	1.2141314806545e-08	2.78571513603859e-08	"non-sig"	4.46372879089995e-09	6.24828111780063e-09	"non-sig"	-3.43380132079891e-15	1.26941214497934e-15	"non-sig"	6.82179291042883e-16	2.29743877800428e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Clostridiales;Clostridiaceae;Clostridium;Clostridium sp000435835;MGS.1464"	0.460357930588265	0.349233927368212	"non-sig"	0.960132014380204	0.420663204584915	"non-sig"	0.583199083425527	0.161442255911145	"non-sig"	9.89520065378152e-12	3.38248274377863e-11	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Anaerotignum;Anaerotignum sp001304995;MGS.1443"	-0.430773207869359	0.00462668804137633	"robust"	-0.541926406986899	0.00465687899617383	"robust"	-0.348563410267842	0.00620187609674644	"non-sig"	-0.202561748131682	0.0206326945878909	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Onthomonas;?;MGS.422"	1.7652186127528e-11	7.42639342383686e-11	"non-sig"	9.00875479784944e-16	5.15864114771066e-31	"non-sig"	6.78040820296508e-14	3.22466304042063e-13	"non-sig"	8.50542220998278e-07	3.28117461217076e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;QAND01;UMGS1975;UMGS1975 sp900751745;MGS.536"	8.94666566292853e-16	1.79557653314802e-30	"non-sig"	8.85623760536629e-16	3.84597389973394e-17	"non-sig"	2.31095650429469e-16	6.59430244172943e-16	"non-sig"	-7.0551947337905e-15	4.17326837147104e-15	"non-sig"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium;Phascolarctobacterium sp900545535;MGS.964"	NA	NA	"non-sig"	NA	NA	"non-sig"	0.950071012619299	0.0133855953994104	"robust"	-0.0907189120117789	0.0503883736617309	"non-sig"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Phascolarctobacterium_A;Phascolarctobacterium_A succinatutens;MGS.930"	0.608121617480337	0.0199499549478189	"robust"	0.576242516912321	0.022480563261544	"robust"	0.679311806737001	0.0230597154648485	"non-sig"	-1.42879947571578e-06	4.1556886255967e-06	"non-sig"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus intestini;MGS.91"	-0.457756254214336	0.0659100846104165	"variable"	-0.649549082189953	0.0185864745076097	"robust"	NA	NA	"non-sig"	-0.179213431975423	0.0500719863707891	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;CAG-317;?;MGS.1462"	-0.176457804950351	0.0320616089390314	"non-sig"	-0.392991345596596	0.0400902722204928	"non-sig"	-0.0454896200262036	0.027405547502975	"non-sig"	-0.517881702630164	0.0440943507886155	"variable"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Peptostreptococcaceae;Clostridioides;Clostridioides difficile;MGS.307"	-1.92606759177206e-09	4.12784260980749e-09	"non-sig"	-0.0442295245806454	0.13613580092953	"variable"	6.92875360661284e-15	7.68889393922798e-15	"non-sig"	-1.79404999518639e-06	5.67666142447546e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Scatomonas;Scatomonas sp003481995;MGS.1141"	-1.58194594257164e-10	4.2112038217484e-10	"non-sig"	-3.11159432097086e-11	5.58252828850915e-11	"non-sig"	-6.97954312854952e-10	1.86554766281254e-09	"non-sig"	-1.62081985198852e-14	2.89774362473464e-14	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;Anaerostipes rhamnosivorans;MGS.919"	-2.59106872376036e-15	5.7956204372729e-29	"non-sig"	-0.360027880093525	0.0427644378585935	"non-sig"	5.99388914116501e-06	6.31417565921419e-06	"non-sig"	-0.230985615867266	0.0377926596832454	"variable"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;UBA6398;UBA6398 sp003150315;MGS.594"	9.25523112932515e-09	4.36855765028021e-09	"non-sig"	5.06763522689158e-05	1.10222681810646e-05	"non-sig"	5.04638039645969e-05	9.62423339988647e-06	"non-sig"	-9.36592842946034e-16	2.21858070683428e-15	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Coprobacteraceae;Coprobacter;Coprobacter fastidiosus;MGS.224"	0.526962448226566	0.0403869161577422	"non-sig"	0.322811194073464	0.0410684174421264	"non-sig"	0.792377377277591	0.0547261512344423	"non-sig"	-7.00395713298207e-06	5.36002414900685e-06	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae;Aggregatibacter;Aggregatibacter segnis;MGS.1403"	-9.52647020739549e-08	4.26036712477698e-07	"non-sig"	1.25810751774852e-15	1.16907479655021e-15	"non-sig"	-2.34753290850881e-07	1.42459622802842e-06	"non-sig"	2.57289162678855e-11	1.14991992619728e-10	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Coprobacillaceae;Coprobacillus;Coprobacillus cateniformis;MGS.657"	-2.61104164683655e-06	3.13969120216986e-06	"non-sig"	-2.17121396254602e-05	1.30956841840547e-05	"non-sig"	5.67296703606612e-06	7.07332022933987e-06	"non-sig"	7.35935100329311e-16	2.02194400285819e-15	"non-sig"
"Bacteria;Firmicutes_C;Negativicutes;Acidaminococcales;Acidaminococcaceae;Acidaminococcus;Acidaminococcus fermentans;MGS.457"	7.85826386308423e-16	8.52883182901141e-17	"non-sig"	1.63925341722716e-15	1.69196344738401e-15	"non-sig"	-3.96262779907984e-15	2.16052169222401e-15	"non-sig"	1.26411634984132e-05	1.66861378403739e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp003525075;MGS.496"	1.28046096006218	0.024656429623325	"robust"	1.51813548060455	0.0357216053446276	"robust"	0.968601756853926	0.0285033890250805	"non-sig"	0.0715152627943113	0.0601989465533908	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;Eisenbergiella sp900066775;MGS.53"	3.31687272256207	0.0941813743273383	"robust"	3.33456754389698	0.13618561046432	"robust"	3.88140344466032	0.183319755014112	"robust"	0.0552849527894914	0.142189330919001	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;UMGS1370;UMGS1370 sp900542035;MGS.853"	1.82108914465671e-08	3.4361903276832e-08	"non-sig"	0.0570245354500812	0.00750592512109057	"non-sig"	1.25158719929194e-08	2.01803018356094e-08	"non-sig"	-1.8406494444579e-06	6.45933637051893e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Scatomorpha;Scatomorpha pullicola;MGS.827"	2.16920107265952e-15	1.04452667663821e-15	"non-sig"	8.41742279934488e-06	1.53610969805517e-05	"non-sig"	-4.91305832767867e-16	1.32374904290893e-15	"non-sig"	2.20206458766522e-06	6.78594774438044e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;CAG-83;CAG-83 sp900548615;MGS.879"	7.61849002842855e-16	9.9803995761881e-17	"non-sig"	9.16693274232399e-16	1.00376439047585e-16	"non-sig"	-5.67389240050646e-15	2.25807556227464e-15	"non-sig"	2.33310474279445e-15	2.15372497641132e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp001916055;MGS.451"	1.57141469931337e-08	4.83594961449346e-08	"non-sig"	5.93200665124921e-08	1.62448306163714e-08	"non-sig"	1.30644641544347e-11	4.46912418221177e-12	"non-sig"	-7.81955236923963e-07	3.03253682753278e-06	"non-sig"
"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;Limosilactobacillus fermentum;MGS.252"	-1.51665561870035e-15	2.40978648227089e-15	"non-sig"	-0.133216045082827	0.151134706625185	"variable"	-1.57079983630187e-15	1.89962099739326e-15	"non-sig"	-1.25932046829254e-06	3.81180941279155e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus colihominis;MGS.592"	4.73864650608417e-07	5.66390563733406e-06	"non-sig"	-2.93509179290648e-10	1.31097464354638e-09	"non-sig"	1.5389739553402e-05	2.36607731870584e-06	"non-sig"	-7.87550485615949e-07	2.94208596641808e-06	"non-sig"
"Bacteria;Desulfobacterota_I;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;Desulfovibrio;Desulfovibrio sp900319575;MGS.943"	3.90716221623168e-05	6.77414492918271e-05	"non-sig"	0.0592656231482263	0.0691263821367037	"non-sig"	4.40668094505599e-05	3.21036198316101e-05	"non-sig"	-0.0447719649182552	0.0379511909574055	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;Christensenellaceae;QANA01;QANA01 sp900554725;MGS.534"	-9.06995191159529e-08	1.51699106854761e-07	"non-sig"	2.12009212138127e-05	3.89231854546137e-06	"non-sig"	-3.63388756453814e-15	9.20202693846335e-16	"non-sig"	-1.87060997727409e-15	2.41747402372848e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1750;Spyradocola;Spyradocola merdavium;MGS.541"	2.50406491684579e-08	4.80873116746062e-08	"non-sig"	4.03316919560525e-08	9.12300018799206e-08	"non-sig"	4.25284638847075e-05	3.48692968430219e-05	"non-sig"	0.0133345050014347	0.0595199800268113	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae;Odoribacter;Odoribacter laneus;MGS.257"	6.46758248250014e-05	2.37911751826352e-05	"non-sig"	6.24449427205008e-05	2.14810497442707e-05	"non-sig"	6.88090664465777e-05	2.92724193125648e-05	"non-sig"	1.31566308841355e-05	2.6661760492457e-05	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis;?;MGS.660"	8.02793763301975e-15	3.73967789357124e-15	"non-sig"	1.24449403098405e-12	5.33808116890382e-13	"non-sig"	5.96791445043881e-15	4.37792810810836e-15	"non-sig"	-2.6459183380925e-15	1.112550681304e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Caccovicinus;Caccovicinus merdipullorum;MGS.755"	-1.62390864961662e-06	2.2701334890464e-06	"non-sig"	8.31558624982425e-14	2.16087645514896e-13	"non-sig"	-1.44868744187568e-07	5.34929330304447e-07	"non-sig"	1.24142014269429e-09	2.34758447138487e-09	"non-sig"
"Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Aphodousia;Aphodousia faecalis;MGS.883"	1.68600975109106e-05	1.30726038637987e-15	"non-sig"	3.11533289748733e-05	1.9593671421775e-15	"non-sig"	-2.68690378583767e-15	1.24095741828237e-15	"non-sig"	6.46036057653032e-16	2.07124945507968e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;UBA1750;Spyradocola;Spyradocola sp905193155;MGS.559"	3.471749928436e-11	1.30292784395959e-15	"non-sig"	1.26223789974879e-11	1.95101031776241e-15	"non-sig"	4.76427318541488e-11	2.6591082736572e-15	"non-sig"	-5.26815358068027e-16	1.89781493226962e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;AM51-8;AM51-8 sp003478275;MGS.1042"	7.18293943132576e-16	2.08244367384979e-29	"non-sig"	0.937258889915444	0.0361097031326604	"robust"	0.741482440840891	0.0478223610902809	"robust"	-3.50638515707901e-06	3.95655049762146e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Egerieimonas;Egerieimonas sp900552095;MGS.1112"	4.95778264867775e-15	5.12111907802875e-15	"non-sig"	2.9066655760338e-15	2.99648421241469e-15	"non-sig"	-1.77380592574481e-06	3.15213586135843e-06	"non-sig"	1.13897570528147e-05	1.05720667453651e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;TANB77;CAG-508;CAG-269;CAG-269 sp001916065;MGS.955"	0.0577877527863761	0.0919701470960121	"variable"	0.260199006698097	0.0415931413652906	"variable"	0.017148505501068	0.029104381183261	"non-sig"	0.00276587997639171	0.0123514293200451	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Amedibacterium;Amedibacterium intestinale;MGS.413"	3.29855540385765e-15	1.42624343347052e-15	"non-sig"	1.14246330660388e-14	5.36101786154696e-15	"non-sig"	-0.0945839228757038	0.0884188784483936	"non-sig"	0.068100287327652	0.0700465519386077	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;QALW01;QALW01;QALW01 sp900552055;MGS.601"	1.12387284262985e-14	1.0021359310556e-15	"non-sig"	2.92357715781964e-12	1.29765260076628e-11	"non-sig"	7.80109429667826e-13	1.81769646062864e-13	"non-sig"	-3.55800577260788e-15	4.67954262072264e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor avistercoris;MGS.779"	1.16843189168872e-15	7.90175395149135e-15	"non-sig"	2.29541508644615e-15	1.92783886814145e-15	"non-sig"	-2.27514780014569e-09	8.79371612078208e-09	"non-sig"	4.68444414521837e-09	8.71756393686916e-09	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Clostridium_AQ;Clostridium_AQ sp000165065;MGS.1011"	5.26991716969603e-15	6.06973880789943e-15	"non-sig"	5.95244652682456e-16	4.28010620873656e-15	"non-sig"	-3.58057226332932e-07	1.37473309505668e-06	"non-sig"	4.10654300576288e-07	1.8364830703568e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;UBA644;UBA644;UBA644 sp900547165;MGS.205"	7.29296082109001e-16	1.54696975861192e-30	"non-sig"	1.48245282416281e-07	2.8894227413941e-07	"non-sig"	0.20313025776331	0.0318750018527443	"non-sig"	-1.54905395144516e-15	2.26103339858978e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;UBA1394;UBA1394 sp900538575;MGS.574"	3.1975462857498e-16	7.63666557227446e-16	"non-sig"	4.80669905211547e-09	1.4158358056779e-08	"non-sig"	0.141576644149769	0.169868455070601	"non-sig"	3.27591849754008e-06	6.0321904439826e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium sp018380115;MGS.1003"	3.41022035839003e-05	8.03437169895386e-06	"non-sig"	3.22560319524474e-05	1.54469012041732e-05	"non-sig"	2.26418457112726e-05	5.06760769681238e-06	"non-sig"	8.80716815895682e-16	1.62116056998663e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Caccousia;?;MGS.246"	1.66482081763212e-05	6.47031888766871e-06	"non-sig"	1.69105803808568e-05	5.68238836432361e-06	"non-sig"	8.79632562621555e-07	3.93383640629887e-06	"non-sig"	-1.29912459531902e-06	2.50138462323344e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Oscillospiraceae;ER4;ER4 sp900317525;MGS.819"	3.34868271614645	0.0578959645846961	"robust"	3.39479830727812	0.0399551402851687	"robust"	4.02050108818268	0.057741436588845	"robust"	0.146473047855573	0.066280159779423	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Peptostreptococcales;Anaerovoracaceae;UMGS973;UMGS973 sp900547295;MGS.581"	1.44941596836916e-07	1.98759133209919e-15	"non-sig"	7.7613258666959e-16	1.11795025733242e-16	"non-sig"	-3.70755063200866e-15	1.36630954681147e-15	"non-sig"	3.14320456901577e-16	1.74174282484122e-15	"non-sig"
"Archaea;Methanobacteriota;Methanobacteria;Methanobacteriales;Methanobacteriaceae;Methanobrevibacter_A;Methanobrevibacter_A smithii;MGS.994"	2.11099841958254	0.0284806205424767	"robust"	2.54111771681272	0.0320721879769569	"robust"	2.33869777035339	0.0419237203406742	"variable"	0.636771815633345	0.0694297122855559	"variable"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;Faecaligallichristensenella;Faecaligallichristensenella faecipullorum;MGS.1075"	6.07722297638e-15	4.85069212087116e-15	"non-sig"	-5.19268561457321e-13	1.79106829580189e-13	"non-sig"	6.2389485182082e-15	6.64698717345305e-15	"non-sig"	-1.89539160543707e-11	8.47148770237351e-11	"non-sig"
"Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae;Gemella;Gemella morbillorum;MGS.1000"	-3.04856701450483e-07	7.15809199607794e-08	"non-sig"	-2.61044699603506e-05	4.81547553540156e-06	"non-sig"	-2.8610873090726e-08	6.98768083494562e-08	"non-sig"	2.8928390866768e-15	3.55268051418136e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;Fournierella excrementavium;MGS.737"	-3.11159310530119e-17	1.59141164222185e-15	"non-sig"	1.71765652148154e-15	1.99869340981169e-15	"non-sig"	5.59360789909067e-15	1.1748751958154e-14	"non-sig"	7.92524705508805e-07	2.92546202334819e-06	"non-sig"
"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella sp002265625;MGS.430"	3.44662596783158e-06	8.48255815139412e-06	"non-sig"	1.42509351283606e-05	1.50743822858254e-05	"non-sig"	-3.59278707843998e-15	9.28963633086737e-16	"non-sig"	-2.78239531369988e-15	2.6738920918486e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter timonensis;MGS.20"	1.45580766291458e-08	2.64130289843694e-08	"non-sig"	2.56556105168461e-09	5.84186559598864e-09	"non-sig"	3.35131908696133e-09	8.42164638742469e-09	"non-sig"	1.65390327123303e-05	2.54543399350618e-05	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Pseudoruminococcus_B;Pseudoruminococcus_B merdavium;MGS.187"	8.04302200627348e-15	4.92169411574409e-15	"non-sig"	3.02348233497572e-15	2.49639592755253e-15	"non-sig"	-2.76506883014203e-06	1.638240032975e-06	"non-sig"	4.1804144933585e-12	8.73705183758782e-12	"non-sig"
"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Merdibacter;Merdibacter sp900759455;MGS.499"	-3.57167263427358e-08	2.63683793435821e-08	"non-sig"	-7.76385189598413e-06	2.190812225314e-06	"non-sig"	-5.70499875971475e-15	2.2191564910042e-15	"non-sig"	0.293676625083596	0.022995674455774	"variable"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Fimenecus;Fimenecus sp000432435;MGS.202"	1.53056676879576	0.0642881403006148	"robust"	1.74221474453889	0.100014812885852	"robust"	0.865935749125338	0.099584497520483	"variable"	0.63622542985446	0.129447620252992	"variable"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus massiliensis;MGS.133"	4.2452419866578e-05	4.90947431555701e-05	"non-sig"	4.11282637882122e-05	4.36420953856466e-05	"non-sig"	4.926311639271e-06	1.54970163155097e-05	"non-sig"	1.15592248388176e-06	2.00251257438763e-06	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_I;Eubacterium_I avistercoris;MGS.1076"	-1.09338406289285e-09	3.42782442415308e-11	"non-sig"	5.54690074449256e-16	1.79322751568707e-14	"non-sig"	-1.20236275532015e-11	3.64892788025986e-11	"non-sig"	-3.78920460838938e-15	5.2150408059439e-15	"non-sig"
"Bacteria;Proteobacteria;Alphaproteobacteria;RF32;CAG-239;CAG-267;CAG-267 sp001917135;MGS.390"	-5.41247555538782e-15	2.74619169774622e-15	"non-sig"	0.0224031025985714	0.040213881880138	"non-sig"	0.0112896517654934	0.0250433445014225	"non-sig"	0.173814874102065	0.0801832346457291	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Acutalibacter;Acutalibacter sp900548545;MGS.1358"	-6.92083716411194e-08	1.16573173838176e-07	"non-sig"	-2.59026572725862e-06	2.87923200200039e-06	"non-sig"	-4.30157559946797e-15	2.14906024055461e-29	"non-sig"	0.0307494181999137	0.00561997507724867	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;CAG-272;UMGS1696;UMGS1696 sp900753285;MGS.519"	7.54381862672494e-16	9.32734641900354e-31	"non-sig"	7.75619713439332e-16	3.8562913536884e-17	"non-sig"	-1.22882465068838e-15	8.400330487932e-16	"non-sig"	-9.70044046107633e-15	8.26372391391404e-15	"non-sig"
"Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae;Gordonibacter;Gordonibacter urolithinfaciens;MGS.1452"	6.94465462308787e-15	4.52597459616372e-15	"non-sig"	2.79845961202687e-08	3.07354475775752e-08	"non-sig"	-0.124014426446972	0.0307925532479651	"non-sig"	6.23483797175692e-15	1.65965458753236e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Anaerotignaceae;Metalachnospira;Metalachnospira sp902406135;MGS.642"	-6.49122548840869e-08	2.43561381176899e-07	"non-sig"	-1.02249706715241e-07	4.5727459894455e-07	"non-sig"	-2.32947512332449e-05	1.73676627421341e-05	"non-sig"	0.0667493613007095	0.113365147679584	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;Ruminococcus_E;Ruminococcus_E sp003526955;MGS.330"	0.880596421067115	0.0643831171211456	"robust"	1.07644972369708	0.107220293074751	"variable"	0.691899370855856	0.0716955043269231	"non-sig"	0.128341539694242	0.127209205366032	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia;Marvinbryantia sp900066075;MGS.1246"	8.59025838291007e-16	8.80372111010693e-17	"non-sig"	8.85258050294716e-16	1.11066192713401e-16	"non-sig"	-1.9626026734142e-15	1.12098737055303e-15	"non-sig"	5.55810311933496e-06	1.34267616438844e-15	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Oscillospirales;Acutalibacteraceae;UBA1417;UBA1417 sp900549945;MGS.369"	4.45131094932922e-15	2.33047138994938e-15	"non-sig"	2.04513928159353e-15	2.51439435588528e-15	"non-sig"	2.72125799558698e-16	1.97843657298411e-15	"non-sig"	-1.48482419002605e-11	6.6401073530367e-11	"non-sig"
"Bacteria;Firmicutes_A;Clostridia;Christensenellales;CAG-74;UBA11524;UBA11524 sp000437595;MGS.127"	3.52294033644729	0.0429428770384206	"robust"	3.87117839633316	0.0608290789452826	"robust"	3.71951139707869	0.0478627405505608	"robust"	0.377863350327971	0.0420689075352043	"non-sig"
